antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Betamethasone, Clobetasol, Hydrocortisone",Triamcinolone,0.020775700673428897,0.41781931986475535,0.014642188504205438,0.7047747141896437,1.6867930243574505,0.005961699379119638,1.971987861870408
"Triamcinolone, Betamethasone, Hydrocortisone",Clobetasol,0.02467376421605611,0.33193617794171065,0.014642188504205438,0.5934314835787089,1.7877879032604813,0.006452073514892824,1.6431764759818088
"Triamcinolone, Clobetasol, Hydrocortisone",Betamethasone,0.04299047140022914,0.16793807807304328,0.014642188504205438,0.34059148521286964,2.028077783912307,0.007422451361796823,1.2618307214239752
"Triamcinolone, Betamethasone, Clobetasol",Hydrocortisone,0.04930561377036354,0.15702629446447033,0.014642188504205438,0.2969679795976197,1.891199054339357,0.006899910677548889,1.199054496910473
Ketoconazole,"Betamethasone, Hydrocortisone",0.17435102132059127,0.036954760108419256,0.014558359180708079,0.08350028047119161,2.2595270602816893,0.008115259013147736,1.0507861806948533
Hydrocortisone,"Ketoconazole, Betamethasone",0.15702629446447033,0.04257132478274234,0.014558359180708079,0.09271287481092624,2.177824516480878,0.007873541799630577,1.0552653604753122
Betamethasone,"Ketoconazole, Hydrocortisone",0.16793807807304328,0.04931958532427977,0.014558359180708079,0.08668885191347754,1.7576962852281137,0.006275722809989063,1.0409162492623572
"Betamethasone, Hydrocortisone",Ketoconazole,0.036954760108419256,0.17435102132059127,0.014558359180708079,0.3939508506616257,2.2595270602816893,0.008115259013147736,1.3623465680642772
"Ketoconazole, Hydrocortisone",Betamethasone,0.04931958532427977,0.16793807807304328,0.014558359180708079,0.2951841359773371,1.7576962852281137,0.006275722809989063,1.180538016238809
"Ketoconazole, Betamethasone",Hydrocortisone,0.04257132478274234,0.15702629446447033,0.014558359180708079,0.34197571381686903,2.177824516480878,0.007873541799630577,1.2810677709559894
"Etanercept, Adalimumab","Methotrexate, Clobetasol",0.05552295526308436,0.1815184284796155,0.014446586749378265,0.2601912430800201,1.4334150271097106,0.004368147165479196,1.1063420970142885
Clobetasol,"Methotrexate, Etanercept, Adalimumab",0.33193617794171065,0.0368709307849219,0.014446586749378265,0.04352218200185201,1.1803928209930108,0.0022077909074779325,1.0069539001237382
Adalimumab,"Methotrexate, Etanercept, Clobetasol",0.22734512532483864,0.03185514292899656,0.014446586749378265,0.06354473942969517,1.9948031490969307,0.007204475287944894,1.0338399471229405
Etanercept,"Methotrexate, Adalimumab, Clobetasol",0.155894598597256,0.05094028557856205,0.014446586749378265,0.09266893708549918,1.819167993131519,0.006505271376678747,1.0459905465739239
Methotrexate,"Etanercept, Adalimumab, Clobetasol",0.553036018665996,0.021446335261407774,0.014446586749378265,0.0261223252406336,1.2180321216762928,0.0025859908814331468,1.0048014140794235
"Etanercept, Clobetasol","Methotrexate, Adalimumab",0.053119847989493395,0.13678151283985804,0.014446586749378265,0.2719621251972646,1.988295929404394,0.0071807735795520675,1.1856779942857152
"Adalimumab, Clobetasol","Methotrexate, Etanercept",0.08285131472322352,0.09061949870064549,0.014446586749378265,0.17436762225969646,1.9241733264902117,0.006938642142470341,1.1014351251440304
"Methotrexate, Clobetasol","Etanercept, Adalimumab",0.1815184284796155,0.05552295526308436,0.014446586749378265,0.07958743842364532,1.4334150271097108,0.004368147165479196,1.0261453223968897
"Methotrexate, Etanercept, Adalimumab",Clobetasol,0.0368709307849219,0.33193617794171065,0.014446586749378265,0.39181508147025385,1.1803928209930108,0.0022077909074779325,1.098455094337586
"Methotrexate, Etanercept","Adalimumab, Clobetasol",0.09061949870064549,0.08285131472322352,0.014446586749378265,0.15942028985507245,1.9241733264902117,0.006938642142470341,1.0910906773120272
"Etanercept, Adalimumab, Clobetasol",Methotrexate,0.021446335261407774,0.553036018665996,0.014446586749378265,0.673615635179153,1.2180321216762928,0.0025859908814331468,1.3694405416121676
"Methotrexate, Adalimumab, Clobetasol",Etanercept,0.05094028557856205,0.155894598597256,0.014446586749378265,0.28359846407021394,1.8191679931315192,0.006505271376678747,1.1782573864909667
"Methotrexate, Etanercept, Clobetasol",Adalimumab,0.03185514292899656,0.22734512532483864,0.014446586749378265,0.45350877192982453,1.994803149096931,0.007204475287944894,1.4138468011712422
"Methotrexate, Adalimumab","Etanercept, Clobetasol",0.13678151283985804,0.053119847989493395,0.014446586749378265,0.10561797752808989,1.9882959294043938,0.0071807735795520675,1.058697657398682
Triamcinolone,"Fluocinolone, Fluticasone",0.41781931986475535,0.02322072260876855,0.01443261519546204,0.034542718608928276,1.4875815533787198,0.004730548668298218,1.0117270812685224
Fluocinolone,"Triamcinolone, Fluticasone",0.056067845865817194,0.15403638192639785,0.01443261519546204,0.25741340642910543,1.6711208300913192,0.005796127075884616,1.1392120803118675
Fluticasone,"Triamcinolone, Fluocinolone",0.3315589459859726,0.03185514292899656,0.01443261519546204,0.04352956049049766,1.3664845449767016,0.003870757581691432,1.0122057275157275
"Fluocinolone, Fluticasone",Triamcinolone,0.02322072260876855,0.41781931986475535,0.01443261519546204,0.6215403128760529,1.4875815533787198,0.004730548668298218,1.5382898098327134
"Triamcinolone, Fluticasone",Fluocinolone,0.15403638192639785,0.056067845865817194,0.01443261519546204,0.09369614512471656,1.6711208300913192,0.005796127075884616,1.0415184146646683
"Triamcinolone, Fluocinolone",Fluticasone,0.03185514292899656,0.3315589459859726,0.01443261519546204,0.4530701754385965,1.3664845449767016,0.003870757581691432,1.222169689777051
"Apremilast, Clobetasol",Betamethasone,0.048788666275463154,0.16793807807304328,0.01439070053371336,0.2949599083619702,1.7563611049167767,0.006197225687664974,1.1801625635129704
"Betamethasone, Clobetasol",Apremilast,0.08110487048369519,0.10245340486768939,0.01439070053371336,0.17743324720068906,1.7318433431258855,0.006081230401305825,1.0911535046582332
"Apremilast, Betamethasone",Clobetasol,0.023136893285271187,0.33193617794171065,0.01439070053371336,0.6219806763285024,1.8737959814604022,0.006710728607155212,1.7672742641030783
Clobetasol,"Apremilast, Betamethasone",0.33193617794171065,0.023136893285271187,0.01439070053371336,0.04335381766141931,1.8737959814604022,0.006710728607155212,1.021133126070421
Apremilast,"Betamethasone, Clobetasol",0.10245340486768939,0.08110487048369519,0.01439070053371336,0.14046093004227464,1.7318433431258855,0.006081230401305825,1.0690556853471462
Betamethasone,"Apremilast, Clobetasol",0.16793807807304328,0.048788666275463154,0.01439070053371336,0.08569051580698835,1.7563611049167767,0.006197225687664974,1.0403603486231967
Hydrocortisone,"Ketoconazole, Methotrexate, Clobetasol",0.15702629446447033,0.04444351300751669,0.014376728979797132,0.09155618827297803,2.0600574094467556,0.007397928819243299,1.051860857718758
Clobetasol,"Ketoconazole, Methotrexate, Hydrocortisone",0.33193617794171065,0.02711878615139576,0.014376728979797132,0.04331172657631114,1.5971115497026755,0.005375022754284231,1.0169260362803088
"Methotrexate, Clobetasol","Ketoconazole, Hydrocortisone",0.1815184284796155,0.04931958532427977,0.014376728979797132,0.07920258620689655,1.6059053555729217,0.005424315358467562,1.0324533935858027
Ketoconazole,"Methotrexate, Clobetasol, Hydrocortisone",0.17435102132059127,0.0373459636180736,0.014376728979797132,0.082458530330956,2.2079636550347344,0.007865422080784355,1.0491667877738042
"Clobetasol, Hydrocortisone","Ketoconazole, Methotrexate",0.06697962947439014,0.09414033028753457,0.014376728979797132,0.21464330413016272,2.2800355965883448,0.008071244538541359,1.1534372527494183
"Methotrexate, Hydrocortisone","Ketoconazole, Clobetasol",0.08420655545309749,0.07948417022941291,0.014376728979797132,0.17073170731707316,2.1479963472512207,0.007683640791730634,1.110033794723355
Methotrexate,"Ketoconazole, Clobetasol, Hydrocortisone",0.553036018665996,0.025386313465783666,0.014376728979797132,0.02599600838743905,1.0240166782182512,0.0003371832520731692,1.0006259675801183
"Ketoconazole, Hydrocortisone","Methotrexate, Clobetasol",0.04931958532427977,0.1815184284796155,0.014376728979797132,0.29150141643059485,1.6059053555729215,0.005424315358467562,1.1552338854326099
"Ketoconazole, Methotrexate","Clobetasol, Hydrocortisone",0.09414033028753457,0.06697962947439014,0.014376728979797132,0.1527159394479074,2.2800355965883448,0.008071244538541359,1.1011895702577612
"Methotrexate, Clobetasol, Hydrocortisone",Ketoconazole,0.0373459636180736,0.17435102132059127,0.014376728979797132,0.3849607182940516,2.2079636550347344,0.007865422080784355,1.342432919714148
"Ketoconazole, Clobetasol, Hydrocortisone",Methotrexate,0.025386313465783666,0.553036018665996,0.014376728979797132,0.5663181067694001,1.0240166782182514,0.0003371832520731692,1.030626337669905
"Ketoconazole, Methotrexate, Hydrocortisone",Clobetasol,0.02711878615139576,0.33193617794171065,0.014376728979797132,0.5301391035548686,1.5971115497026755,0.005375022754284231,1.4218332002358984
"Ketoconazole, Methotrexate, Clobetasol",Hydrocortisone,0.04444351300751669,0.15702629446447033,0.014376728979797132,0.32348318138950016,2.0600574094467556,0.007397928819243299,1.2460498872251486
"Ketoconazole, Clobetasol","Methotrexate, Hydrocortisone",0.07948417022941291,0.08420655545309749,0.014376728979797132,0.1808753735278608,2.1479963472512207,0.007683640791730634,1.1180147867011434
Fluticasone,Calcipotriene-Betamethasone,0.3315589459859726,0.04072707966580043,0.014334814318048453,0.043234587670136104,1.0615685687486525,0.0008313867109689278,1.002620817989469
Calcipotriene-Betamethasone,Fluticasone,0.04072707966580043,0.3315589459859726,0.014334814318048453,0.35197255574614067,1.0615685687486525,0.0008313867109689278,1.031501150053409
Secukinumab,"Adalimumab, Clobetasol",0.07322491407494341,0.08285131472322352,0.01426495654846732,0.19481015073459265,2.3513223825763463,0.008198176146863185,1.139046506998954
Clobetasol,"Secukinumab, Adalimumab",0.33193617794171065,0.028683600190013134,0.01426495654846732,0.042974997895445746,1.4982428150845757,0.004743831931786235,1.014933149786061
Adalimumab,"Secukinumab, Clobetasol",0.22734512532483864,0.034258250202587534,0.01426495654846732,0.06274582104228121,1.8315535869821513,0.006476510362750379,1.0303947119994423
"Secukinumab, Clobetasol",Adalimumab,0.034258250202587534,0.22734512532483864,0.01426495654846732,0.416394779771615,1.8315535869821515,0.006476510362750379,1.323934138856391
"Adalimumab, Clobetasol",Secukinumab,0.08285131472322352,0.07322491407494341,0.01426495654846732,0.17217537942664418,2.3513223825763463,0.008198176146863185,1.1195307108444867
"Secukinumab, Adalimumab",Clobetasol,0.028683600190013134,0.33193617794171065,0.01426495654846732,0.4973209936678032,1.4982428150845757,0.004743831931786235,1.3290068088039415
"Triamcinolone, Mometasone",Hydrocortisone,0.04482074496325481,0.15702629446447033,0.014250984994551094,0.3179551122194514,2.0248526739029287,0.007212949497834118,1.2359504786828057
Hydrocortisone,"Triamcinolone, Mometasone",0.15702629446447033,0.04482074496325481,0.014250984994551094,0.09075540528516772,2.0248526739029287,0.007212949497834118,1.0505195858066325
Triamcinolone,"Mometasone, Hydrocortisone",0.41781931986475535,0.02182356721714589,0.014250984994551094,0.0341080086941983,1.5628979604856268,0.005132676982860426,1.0127182351521984
"Mometasone, Hydrocortisone",Triamcinolone,0.02182356721714589,0.41781931986475535,0.014250984994551094,0.6530089628681178,1.5628979604856268,0.005132676982860426,1.677797458249543
"Triamcinolone, Hydrocortisone",Mometasone,0.08735015508424847,0.08816050521138961,0.014250984994551094,0.16314779270633398,1.8505768803745084,0.006550151192030515,1.0896063687726285
Mometasone,"Triamcinolone, Hydrocortisone",0.08816050521138961,0.08735015508424847,0.014250984994551094,0.16164817749603802,1.8505768803745082,0.006550151192030515,1.0886239170923235
Fluocinonide,"Calcipotriene, Clobetasol",0.12346662195769413,0.05381842568530472,0.014250984994551094,0.11542378635283468,2.144689014646363,0.00760620577610532,1.069643926342454
Calcipotriene,"Clobetasol, Fluocinonide",0.08244613965965294,0.060357112918098754,0.014250984994551094,0.17285205897305542,2.863822515957747,0.009274774033452081,1.1360034166503379
"Clobetasol, Fluocinonide",Calcipotriene,0.060357112918098754,0.08244613965965294,0.014250984994551094,0.2361111111111111,2.863822515957747,0.009274774033452081,1.201161417172818
"Calcipotriene, Clobetasol",Fluocinonide,0.05381842568530472,0.12346662195769413,0.014250984994551094,0.26479750778816197,2.1446890146463624,0.00760620577610532,1.1922339591168651
"Calcipotriene, Fluocinonide",Clobetasol,0.020300667840277196,0.33193617794171065,0.014250984994551094,0.7019958706125258,2.1148519422182392,0.0075124589019852795,2.2417938416875156
Clobetasol,"Calcipotriene, Fluocinonide",0.33193617794171065,0.020300667840277196,0.014250984994551094,0.042932906810337575,2.1148519422182392,0.0075124589019852795,1.0236474946543537
Fluocinolone,Adalimumab,0.056067845865817194,0.22734512532483864,0.014153184117137507,0.25242960378769,1.1103365573684933,0.0014064326720795613,1.0335546706904744
Adalimumab,Fluocinolone,0.22734512532483864,0.056067845865817194,0.014153184117137507,0.06225417895771877,1.1103365573684933,0.0014064326720795613,1.0065970254978323
Triamcinolone,"Mometasone, Betamethasone",0.41781931986475535,0.02243831558945986,0.01406935479364015,0.03367329877946832,1.5007052844593185,0.004694193035141294,1.0116264853033845
Betamethasone,"Triamcinolone, Mometasone",0.16793807807304328,0.04482074496325481,0.01406935479364015,0.08377703826955075,1.8691576487234494,0.006542245026709101,1.0425183551749457
Mometasone,"Triamcinolone, Betamethasone",0.08816050521138961,0.0907312711319753,0.01406935479364015,0.15958795562599049,1.7589079667346232,0.006070440092173637,1.0819320533956696
"Triamcinolone, Mometasone",Betamethasone,0.04482074496325481,0.16793807807304328,0.01406935479364015,0.31390274314214467,1.8691576487234494,0.006542245026709101,1.2127463178290219
"Mometasone, Betamethasone",Triamcinolone,0.02243831558945986,0.41781931986475535,0.01406935479364015,0.6270236612702367,1.5007052844593185,0.004694193035141294,1.5609051290437448
"Triamcinolone, Betamethasone",Mometasone,0.0907312711319753,0.08816050521138961,0.01406935479364015,0.15506621496766249,1.7589079667346235,0.006070440092173637,1.079184559715188
Triamcinolone,"Apremilast, Adalimumab",0.41781931986475535,0.030038840919887108,0.014055383239723922,0.03363985955525832,1.119878747817702,0.0015045751570511093,1.003726373310176
Adalimumab,"Triamcinolone, Apremilast",0.22734512532483864,0.04591052616872048,0.014055383239723922,0.06182399213372665,1.346619115331513,0.003617848914166881,1.016962132725179
Apremilast,"Triamcinolone, Adalimumab",0.10245340486768939,0.09331600860647721,0.014055383239723922,0.13718805400245465,1.4701448985135035,0.004494840429327726,1.0508477491526318
"Triamcinolone, Apremilast",Adalimumab,0.04591052616872048,0.22734512532483864,0.014055383239723922,0.30614729153986614,1.346619115331513,0.003617848914166881,1.1135718939397283
"Apremilast, Adalimumab",Triamcinolone,0.030038840919887108,0.41781931986475535,0.014055383239723922,0.4679069767441861,1.119878747817702,0.0015045751570511093,1.0941332712331961
"Triamcinolone, Adalimumab",Apremilast,0.09331600860647721,0.10245340486768939,0.014055383239723922,0.1506213505015721,1.4701448985135035,0.004494840429327726,1.0567096261041253
Fluticasone,"Methotrexate, Etanercept, Adalimumab",0.3315589459859726,0.0368709307849219,0.014041411685807696,0.04234966920905145,1.1485923546679229,0.0018165247372372417,1.005721021805114
Adalimumab,"Methotrexate, Etanercept, Fluticasone",0.22734512532483864,0.03212060245340487,0.014041411685807696,0.06176253687315634,1.9228324550497138,0.006738949295529047,1.0315932112974517
Etanercept,"Methotrexate, Adalimumab, Fluticasone",0.155894598597256,0.04789448682482466,0.014041411685807696,0.09006990500089622,1.8805902510309642,0.00657491988723009,1.0463501739395848
Methotrexate,"Etanercept, Adalimumab, Fluticasone",0.553036018665996,0.019769748791460585,0.014041411685807696,0.025389687492105194,1.2842696060494256,0.0031080285241514467,1.005766344382488
"Adalimumab, Fluticasone","Methotrexate, Etanercept",0.07434263838824154,0.09061949870064549,0.014041411685807696,0.1888742717534298,2.084256417897006,0.007304519062981883,1.1211338386037686
"Etanercept, Fluticasone","Methotrexate, Adalimumab",0.05105205800989186,0.13678151283985804,0.014041411685807696,0.27504105090311987,2.0108057382369666,0.007058433957626494,1.1907136096954165
"Etanercept, Adalimumab","Methotrexate, Fluticasone",0.05552295526308436,0.18160225780311287,0.014041411685807696,0.25289380976346254,1.3925697445768632,0.0039583176501303465,1.0954235862210944
"Methotrexate, Adalimumab","Etanercept, Fluticasone",0.13678151283985804,0.05105205800989186,0.014041411685807696,0.10265577119509704,2.0108057382369666,0.007058433957626494,1.057507154477309
"Methotrexate, Fluticasone","Etanercept, Adalimumab",0.18160225780311287,0.05552295526308436,0.014041411685807696,0.07731958762886598,1.392569744576863,0.0039583176501303465,1.023623165804255
"Etanercept, Adalimumab, Fluticasone",Methotrexate,0.019769748791460585,0.553036018665996,0.014041411685807696,0.7102473498233216,1.2842696060494256,0.0031080285241514467,1.542570813628331
"Methotrexate, Etanercept","Adalimumab, Fluticasone",0.09061949870064549,0.07434263838824154,0.014041411685807696,0.1549491211840888,2.0842564178970067,0.007304519062981883,1.0953865439543633
"Methotrexate, Adalimumab, Fluticasone",Etanercept,0.04789448682482466,0.155894598597256,0.014041411685807696,0.29317386231038506,1.8805902510309642,0.00657491988723009,1.1942192802346703
"Methotrexate, Etanercept, Fluticasone",Adalimumab,0.03212060245340487,0.22734512532483864,0.014041411685807696,0.43714658547194435,1.9228324550497138,0.006738949295529047,1.3727461799676939
"Methotrexate, Etanercept, Adalimumab",Fluticasone,0.0368709307849219,0.3315589459859726,0.014041411685807696,0.3808260704812429,1.1485923546679229,0.0018165247372372417,1.07956911967137
Halobetasol,"Methotrexate, Triamcinolone",0.04916589823120127,0.22460670075725822,0.014041411685807696,0.2855924978687127,1.2715226077665616,0.0029984214943304596,1.0853655608731936
Triamcinolone,"Methotrexate, Halobetasol",0.41781931986475535,0.026126805823343674,0.014041411685807696,0.03360642033104832,1.2862812453339316,0.003125127446459713,1.0077397187492356
"Methotrexate, Halobetasol",Triamcinolone,0.026126805823343674,0.41781931986475535,0.014041411685807696,0.5374331550802138,1.2862812453339316,0.003125127446459713,1.2585871350900664
"Methotrexate, Triamcinolone",Halobetasol,0.22460670075725822,0.04916589823120127,0.014041411685807696,0.06251555113212241,1.2715226077665613,0.0029984214943304596,1.0142398659700886
Calcipotriene-Betamethasone,"Methotrexate, Clobetasol",0.04072707966580043,0.1815184284796155,0.013971553916226563,0.3430531732418525,1.8899082375009508,0.006578838418726365,1.2458870918965643
Clobetasol,"Methotrexate, Calcipotriene-Betamethasone",0.33193617794171065,0.021572079246653813,0.013971553916226563,0.042091085108174095,1.9511835009925211,0.0068110003808365994,1.0214206231328762
Methotrexate,"Clobetasol, Calcipotriene-Betamethasone",0.553036018665996,0.025218654818788946,0.013971553916226563,0.025263370638910643,1.0017731247143438,2.4729459131487413e-05,1.0000458747714764
"Clobetasol, Calcipotriene-Betamethasone",Methotrexate,0.025218654818788946,0.553036018665996,0.013971553916226563,0.554016620498615,1.0017731247143438,2.4729459131487413e-05,1.002198740755127
"Methotrexate, Calcipotriene-Betamethasone",Clobetasol,0.021572079246653813,0.33193617794171065,0.013971553916226563,0.6476683937823834,1.951183500992521,0.0068110003808365994,1.896122318488968
"Methotrexate, Clobetasol",Calcipotriene-Betamethasone,0.1815184284796155,0.04072707966580043,0.013971553916226563,0.0769704433497537,1.8899082375009508,0.006578838418726365,1.0392656588543963
"Hydrocortisone, Fluticasone",Fluocinonide,0.06365439964232822,0.12346662195769413,0.013957582362310336,0.21927129060579456,1.7759560205747584,0.006098388665727017,1.1227118555976232
"Fluticasone, Fluocinonide",Hydrocortisone,0.04637158744795596,0.15702629446447033,0.013957582362310336,0.30099427538415185,1.9168399560766336,0.006676023816922666,1.20596108994501
"Hydrocortisone, Fluocinonide",Fluticasone,0.03139408164976109,0.3315589459859726,0.013957582362310336,0.44459279038718286,1.3409162858359203,0.0035485937403179867,1.2035152631166022
Fluticasone,"Hydrocortisone, Fluocinonide",0.3315589459859726,0.03139408164976109,0.013957582362310336,0.04209683536302726,1.3409162858359203,0.0035485937403179867,1.0111731061221854
Hydrocortisone,"Fluticasone, Fluocinonide",0.15702629446447033,0.04637158744795596,0.013957582362310336,0.08888691164694368,1.9168399560766336,0.006676023816922666,1.0466630594406663
Fluocinonide,"Hydrocortisone, Fluticasone",0.12346662195769413,0.06365439964232822,0.013957582362310336,0.11304741428086455,1.7759560205747584,0.006098388665727017,1.0556884499056833
Fluocinolone,"Ketoconazole, Triamcinolone",0.056067845865817194,0.09651549445329309,0.013943610808394109,0.24869175180662845,2.576702872583617,0.008532194941723737,1.2025483650941742
Triamcinolone,"Ketoconazole, Fluocinolone",0.41781931986475535,0.021111017967418336,0.013943610808394109,0.03337234576157833,1.580802300158311,0.00512301963959475,1.0126846441237194
Ketoconazole,"Triamcinolone, Fluocinolone",0.17435102132059127,0.03185514292899656,0.013943610808394109,0.07997435691962497,2.510563430774227,0.008389634104410147,1.052302035657961
"Triamcinolone, Fluocinolone",Ketoconazole,0.03185514292899656,0.17435102132059127,0.013943610808394109,0.437719298245614,2.510563430774227,0.008389634104410147,1.4683928793986363
"Ketoconazole, Triamcinolone",Fluocinolone,0.09651549445329309,0.056067845865817194,0.013943610808394109,0.14447017950202665,2.576702872583617,0.008532194941723737,1.1033305111267235
"Ketoconazole, Fluocinolone",Triamcinolone,0.021111017967418336,0.41781931986475535,0.013943610808394109,0.6604897418927862,1.5808023001583107,0.00512301963959475,1.7147660968505938
"Methotrexate, Clobetasol","Fluticasone, Fluocinonide",0.1815184284796155,0.04637158744795596,0.013859781484896751,0.07635467980295567,1.6465832636989302,0.005442483805238721,1.0324616946563463
Fluticasone,"Methotrexate, Clobetasol, Fluocinonide",0.3315589459859726,0.03332215609020035,0.013859781484896751,0.04180186254266571,1.2544765239533566,0.002811522533649866,1.0088496377951297
Clobetasol,"Methotrexate, Fluticasone, Fluocinonide",0.33193617794171065,0.026252549808589713,0.013859781484896751,0.0417543564273087,1.5904876566940889,0.005145610440209095,1.0161772784699783
Methotrexate,"Clobetasol, Fluticasone, Fluocinonide",0.553036018665996,0.024729650431721015,0.013859781484896751,0.02506126367379936,1.0134095402195002,0.00018339406713593041,1.000340137518105
"Fluticasone, Fluocinonide","Methotrexate, Clobetasol",0.04637158744795596,0.1815184284796155,0.013859781484896751,0.29888520638746613,1.6465832636989302,0.005442483805238721,1.1674002302862725
"Clobetasol, Fluocinonide","Methotrexate, Fluticasone",0.060357112918098754,0.18160225780311287,0.013859781484896751,0.22962962962962963,1.2644646184883144,0.002898793504492587,1.0623432230440362
"Clobetasol, Fluticasone","Methotrexate, Fluocinonide",0.1182412607930254,0.0674267191997094,0.013859781484896751,0.11721611721611723,1.7384223733166957,0.00588716119558582,1.0564004384169268
"Methotrexate, Fluocinonide","Clobetasol, Fluticasone",0.0674267191997094,0.1182412607930254,0.013859781484896751,0.20555325321176957,1.7384223733166957,0.00588716119558582,1.1099028887357483
"Methotrexate, Fluticasone","Clobetasol, Fluocinonide",0.18160225780311287,0.060357112918098754,0.013859781484896751,0.07631943375903985,1.2644646184883144,0.002898793504492587,1.0172812132509206
"Methotrexate, Fluticasone, Fluocinonide",Clobetasol,0.026252549808589713,0.33193617794171065,0.013859781484896751,0.5279403938265035,1.5904876566940889,0.005145610440209095,1.4152107346646288
"Clobetasol, Fluticasone, Fluocinonide",Methotrexate,0.024729650431721015,0.553036018665996,0.013859781484896751,0.56045197740113,1.0134095402195,0.00018339406713593041,1.0168717827264615
"Methotrexate, Clobetasol, Fluocinonide",Fluticasone,0.03332215609020035,0.3315589459859726,0.013859781484896751,0.4159329140461216,1.2544765239533566,0.002811522533649866,1.1444593781934354
"Methotrexate, Clobetasol, Fluticasone",Fluocinonide,0.0666443121804007,0.12346662195769413,0.013859781484896751,0.2079664570230608,1.6843941603449761,0.005631433387288666,1.1066871924991528
Fluocinonide,"Betamethasone, Fluticasone",0.12346662195769413,0.06309553748567916,0.013859781484896751,0.11225529025687452,1.779132007273148,0.006069588610934884,1.055376001942518
Fluticasone,"Betamethasone, Fluocinonide",0.3315589459859726,0.03249783440914299,0.013859781484896751,0.04180186254266571,1.2862968657045382,0.0030848337613746304,1.0097099209128206
Betamethasone,"Fluticasone, Fluocinonide",0.16793807807304328,0.04637158744795596,0.013859781484896751,0.08252911813643928,1.7797345891827372,0.006072226211690969,1.0394100035251694
"Fluticasone, Fluocinonide",Betamethasone,0.04637158744795596,0.16793807807304328,0.013859781484896751,0.29888520638746613,1.7797345891827372,0.006072226211690969,1.1867698834875673
"Betamethasone, Fluocinonide",Fluticasone,0.03249783440914299,0.3315589459859726,0.013859781484896751,0.42648323301805674,1.286296865704538,0.0030848337613746304,1.1655126623962728
"Betamethasone, Fluticasone",Fluocinonide,0.06309553748567916,0.12346662195769413,0.013859781484896751,0.2196634189548273,1.779132007273148,0.006069588610934884,1.1232760315661332
Fluocinonide,"Methotrexate, Clobetasol, Fluticasone",0.12346662195769413,0.0666443121804007,0.013859781484896751,0.11225529025687452,1.6843941603449761,0.005631433387288666,1.0513784848007393
Triamcinolone,"Betamethasone, Clobetasol, Fluocinonide",0.41781931986475535,0.019853578114957946,0.01381786682314807,0.033071392743688345,1.6657648587169245,0.0055226583182745505,1.013669897166696
"Betamethasone, Fluocinonide","Triamcinolone, Clobetasol",0.03249783440914299,0.16853885489144102,0.01381786682314807,0.42519346517626827,2.5228216095934863,0.008340719025379442,1.4465060759330652
"Betamethasone, Clobetasol","Triamcinolone, Fluocinonide",0.08110487048369519,0.07050046106127923,0.01381786682314807,0.1703703703703704,2.416585193993042,0.008099936059732221,1.120378908542208
Clobetasol,"Triamcinolone, Betamethasone, Fluocinonide",0.33193617794171065,0.021809595663229663,0.01381786682314807,0.04162808317198417,1.908704948719792,0.006578472996241508,1.0206793283074789
Betamethasone,"Triamcinolone, Clobetasol, Fluocinonide",0.16793807807304328,0.03849163103920418,0.01381786682314807,0.08227953410981698,2.1375954171963847,0.0073536562845274225,1.0477137698222072
Fluocinonide,"Triamcinolone, Betamethasone, Clobetasol",0.12346662195769413,0.04930561377036354,0.01381786682314807,0.11191580853230734,2.2698390705274485,0.007730269247370517,1.0705002919356903
"Clobetasol, Fluocinonide","Triamcinolone, Betamethasone",0.060357112918098754,0.0907312711319753,0.01381786682314807,0.22893518518518516,2.5232225045340995,0.008341589246232805,1.1792377390302813
"Triamcinolone, Betamethasone","Clobetasol, Fluocinonide",0.0907312711319753,0.060357112918098754,0.01381786682314807,0.1522944256236526,2.5232225045341,0.008341589246232805,1.1084542976766334
"Triamcinolone, Fluocinonide","Betamethasone, Clobetasol",0.07050046106127923,0.08110487048369519,0.01381786682314807,0.1959968291716211,2.416585193993042,0.008099936059732221,1.1428998825583618
"Betamethasone, Clobetasol, Fluocinonide",Triamcinolone,0.019853578114957946,0.41781931986475535,0.01381786682314807,0.6959887403237157,1.6657648587169247,0.0055226583182745505,1.914997098315238
"Triamcinolone, Betamethasone, Fluocinonide",Clobetasol,0.021809595663229663,0.33193617794171065,0.01381786682314807,0.6335682254964766,1.908704948719792,0.006578472996241508,1.8231601857220099
"Triamcinolone, Clobetasol, Fluocinonide",Betamethasone,0.03849163103920418,0.16793807807304328,0.01381786682314807,0.358983666061706,2.1375954171963847,0.0073536562845274225,1.2980354444556998
"Triamcinolone, Betamethasone, Clobetasol",Fluocinonide,0.04930561377036354,0.12346662195769413,0.01381786682314807,0.2802493624256163,2.2698390705274485,0.007730269247370517,1.217829248469015
"Triamcinolone, Clobetasol","Betamethasone, Fluocinonide",0.16853885489144102,0.03249783440914299,0.01381786682314807,0.08198623891237669,2.5228216095934863,0.008340719025379442,1.0539081292687835
"Methotrexate, Triamcinolone","Ketoconazole, Adalimumab",0.22460670075725822,0.03754156537290077,0.013775952161399391,0.06133366509081861,1.6337535337589324,0.005343865021729221,1.0253467061010766
Adalimumab,"Ketoconazole, Methotrexate, Triamcinolone",0.22734512532483864,0.053119847989493395,0.013775952161399391,0.060594886922320554,1.1407202621194559,0.0016994136629916376,1.0079572048616356
